uid	username	year	nodes	nodes_created	cur nodes	blankcount	count	v1count
2227942	Department of Eagles	2014-08-01	3	3	3	0	3	2
430175	Elke Haas	2011-03-01	1	2	0	0	2	2
430175	Elke Haas	2011-07-01	29	23	24	0	30	23
430175	Elke Haas	2011-10-01	1	1	0	0	1	1
51290	Elton Manoku	2008-07-01	28	29	0	2	29	29
393545	Endri	2011-01-01	3	1	3	0	4	1
393545	Endri	2011-03-01	61	60	41	1	18	17
393545	Endri	2011-04-01	16	16	9	0	16	16
2056708	Endri Giomo	2014-05-01	11	7	6	0	6	3
77322	Enif	2012-09-01	45	44	33	0	45	44
400815	Eno	2011-01-01	1	1	0	0	1	1
670285	Ermir	2012-04-01	4	4	3	0	4	4
83557	Esperanza36	2010-09-01	0	1	0	0	1	1
359416	Evald	2010-10-01	6	7	6	0	7	7
37809	Fede_Reghe	2009-05-01	36	37	0	3	37	37
278195	FiFa	2012-07-01	8	5	3	0	1	0
1399	Gagravarr	2007-03-01	0	1	0	1	1	1
675682	Gjagji	2012-05-01	1	2	0	0	1	1
675682	Gjagji	2012-09-01	1	2	1	0	2	2
2167392	GretaDoci	2014-07-01	3	1	2	0	3	1
395156	GxE	2014-02-01	3	4	2	0	4	4
651220	Hotel Boutique Kotoni	2012-04-01	10	4	4	0	11	4
2175088	Inva Veliu	2014-09-01	1	1	0	0	1	1
16783	JBogdani	2007-10-01	4	0	1	0	4	0
1758931	Jack Pham	2013-10-01	2	2	1	0	2	2
521572	James Michael DuPont	2011-09-01	26	26	13	0	26	26
521572	James Michael DuPont	2012-08-01	31	31	16	0	31	31
521572	James Michael DuPont	2013-11-01	7	7	6	0	7	7
244754	Janjko	2012-09-01	0	0	0	0	1	0
291454	JoMF	2010-05-01	302	302	301	0	302	302
2164923	JolaHysko	2014-07-01	1	1	0	0	1	1
2164923	JolaHysko	2014-11-01	36	17	34	0	36	17
57645	KartoGrapHiti	2013-02-01	19	19	17	0	12	12
2224	Kolossos	2012-10-01	0	0	0	0	1	0
189212	Kosta Bidoshi	2009-10-01	1	2	1	0	2	2
189212	Kosta Bidoshi	2009-11-01	3	4	0	0	4	4
1238662	Krawujewatz	2013-08-01	58	3	51	0	59	3
493173	KristiG	2011-07-01	1692	1551	1524	0	2	2
7630	LivingWithDragons	2012-07-01	2	3	0	0	3	3
88515	Lorenc Çala	2009-01-01	18	10	10	0	19	10
88515	Lorenc Çala	2009-08-01	6	5	4	0	7	5
149824	LucaPescatore	2009-07-01	24	17	15	0	2	0
149824	LucaPescatore	2009-09-01	6226	6161	3850	3	119	102
149824	LucaPescatore	2009-11-01	3123	2633	1524	1	897	889
149824	LucaPescatore	2009-12-01	3231	3191	2250	0	17	17
149824	LucaPescatore	2010-01-01	1408	1405	1032	1	258	258
149824	LucaPescatore	2010-04-01	533	506	386	1	167	167
149824	LucaPescatore	2010-05-01	79	80	9	7	61	61
149824	LucaPescatore	2010-07-01	58	0	1	0	7	0
149824	LucaPescatore	2011-03-01	2	2	1	0	2	2
9176	Maarten Deen	2010-10-01	212	1	116	0	213	1
9176	Maarten Deen	2012-09-01	93	8	68	0	93	8
345763	Maksi Raco	2010-09-01	1	1	0	0	1	1
423333	Marcel-NL	2011-08-01	1	1	0	0	1	1
44514	MarsmanRom	2014-06-01	74	68	73	0	74	68
235925	Massimiliano Rossi	2010-04-01	5402	5402	5340	2	1715	1715
2052948	Maturi0n	2014-09-01	431	420	430	0	431	420
34555	Max--	2011-09-01	11	4	6	0	11	4
707823	Maxetech	2013-04-01	14	1	8	0	12	1
1832470	Megaphone	2013-12-01	9	2	6	0	3	2
1832470	Megaphone	2014-01-01	98	73	77	0	1	1
1832470	Megaphone	2014-12-01	1	0	1	0	2	0
2361620	Megi	2014-09-01	2	2	1	0	2	2
308	MichaelCollinson	2008-11-01	0	0	0	0	1	0
323389	Michael_H	2014-05-01	2	0	1	0	2	0
2027590	MinTurizmi	2014-04-01	3	1	0	0	4	1
2031785	Ministria e Kultures	2014-04-01	7	5	3	0	2	1
2031785	Ministria e Kultures	2014-05-01	0	1	0	0	1	1
2031785	Ministria e Kultures	2014-07-01	1	1	0	0	1	1
2031785	Ministria e Kultures	2014-09-01	2	2	0	0	1	1
45671	Mogi	2008-09-01	8	3	4	0	9	3
722137	OSMF Redaction Account	2012-07-01	200	0	72	0	201	0
330613	Oggi	2011-03-01	0	1	0	0	1	1
369905	Patrus	2013-03-01	0	1	0	0	1	1
13832	Peter14	2010-10-01	0	0	0	0	1	0
288333	RM87	2011-08-01	1263	0	839	0	1263	0
562452	RPVN	2013-09-01	0	0	0	0	1	0
275821	Ramzes	2010-09-01	20	0	7	0	21	0
275821	Ramzes	2011-09-01	1	0	0	0	1	0
10610	RedFox	2009-07-01	0	0	0	0	1	0
10610	RedFox	2009-08-01	0	0	0	0	1	0
2219338	RichRico	2014-10-01	2	0	0	0	1	0
532378	Rixhini	2011-10-01	0	1	0	0	1	1
78090	Roman Fischer	2010-08-01	5	4	4	0	6	4
9839	Ronald	2010-08-01	154	155	108	0	155	155
9839	Ronald	2010-12-01	8	8	7	0	8	8
510836	Rub21	2014-07-01	7	4	4	0	8	4
2594241	Saimir	2015-01-01	3	2	1	0	4	2
1753325	Saimiri	2013-09-01	3	3	1	0	1	1
1753325	Saimiri	2013-11-01	1	1	0	0	1	1
2500350	SelcomTr	2014-12-01	6	6	5	0	6	6
64578	Serpens	2014-04-01	2	0	0	0	2	0
64578	Serpens	2015-01-01	14	0	13	0	14	0
10927	Skywave	2008-01-01	0	0	0	0	1	0
736	Steve Chilton	2009-02-01	0	0	0	0	1	0
2566	Sven S_	2007-03-01	0	1	0	1	1	1
86504	Thomas8122	2009-04-01	10	0	2	0	11	0
86504	Thomas8122	2009-06-01	7	8	1	0	8	8
338843	TorCguy	2014-10-01	20	3	19	0	20	3
4985	Vclaw	2011-11-01	0	1	0	0	1	1
33377	Victor LP	2009-08-01	0	0	0	0	1	0
2524191	ViolaCivici	2015-01-01	1	0	0	0	1	0
78656	Walter Schlögl	2012-12-01	0	0	0	0	1	0
604999	White_Rabbit	2012-06-01	1	0	0	0	1	0
74983	Wolfram Sobotta	2012-08-01	21	5	15	0	21	5
572666	Wurzle	2011-12-01	3	3	2	0	3	3
118262	Wynndale	2010-03-01	1	1	0	0	1	1
220664	Zoti Raki	2010-03-01	34	29	10	0	6	5
220664	Zoti Raki	2010-04-01	17	15	8	0	17	15
220664	Zoti Raki	2010-12-01	1	1	0	0	1	1
220664	Zoti Raki	2011-08-01	14	15	3	0	15	15
224769	[erika]	2012-10-01	0	0	0	0	1	0
665694	aarp65	2014-12-01	1	0	0	0	1	0
92274	adjuva	2014-03-01	1	0	0	0	1	0
92274	adjuva	2014-04-01	1	0	1	0	1	0
92274	adjuva	2014-08-01	1	0	0	0	1	0
227502	ajk	2013-10-01	20	20	14	0	20	20
307202	alester	2011-12-01	1	0	0	0	1	0
28145	amillar	2009-06-01	0	0	0	0	1	0
343084	andreib	2013-04-01	0	0	0	0	1	0
71631	andrewsh	2012-12-01	0	0	0	0	1	0
90142	andy mackey	2011-11-01	0	0	0	0	1	0
361348	arekushi	2011-05-01	13	6	7	0	7	0
439587	armandozina	2011-04-01	4	3	3	0	4	3
610556	atelhaj	2012-03-01	1	1	0	0	1	1
610556	atelhaj	2012-04-01	0	0	0	0	1	0
610556	atelhaj	2012-05-01	77	24	15	0	78	24
13203	bahnpirat	2010-03-01	148	134	117	2	149	134
20587	balrog-kun	2009-07-01	0	0	0	0	1	0
28609	bcrosby	2010-12-01	0	1	0	0	1	1
574540	bgodole	2011-12-01	136	72	75	0	119	64
481116	bigalxyz123	2014-03-01	284	259	283	0	284	259
171169	bledar	2009-09-01	17	7	10	0	18	7
171169	bledar	2011-07-01	12	8	10	0	12	8
1701410	caci99	2013-08-01	519	451	432	0	21	5
1701410	caci99	2013-09-01	422	280	409	0	2	2
1701410	caci99	2013-10-01	39	27	38	0	39	27
1701410	caci99	2014-03-01	34	34	32	0	34	34
1701410	caci99	2014-05-01	14	13	13	0	14	13
252058	dashohoxha	2010-04-01	1	1	0	0	1	1
230942	dkiselev	2013-03-01	3	0	2	0	3	0
1730904	donovaly	2013-09-01	191	170	162	0	192	170
121415	edvac	2011-10-01	22	4	18	0	23	4
2500663	egla88	2014-12-01	1	2	1	0	2	2
1638195	elioqoshi	2013-07-01	24	21	22	0	25	21
1638195	elioqoshi	2013-11-01	31	11	10	0	32	11
1638195	elioqoshi	2014-05-01	20	19	18	0	20	19
1638195	elioqoshi	2014-12-01	1	1	0	0	1	1
1638195	elioqoshi	2015-01-01	5	4	4	0	5	4
397367	enco	2012-07-01	0	1	0	0	1	1
2076591	endri giomo 2	2014-05-01	74	49	73	0	29	18
433087	ergentium	2011-06-01	0	1	0	0	1	1
384322	erion123	2010-12-01	14	14	13	0	14	14
152028	ervin	2011-10-01	135	88	24	0	8	2
350549	f00bar	2013-02-01	1245	800	1064	1	1239	800
131561	filot	2014-10-01	4	1	3	0	4	1
675543	filu	2012-06-01	463	23	343	0	460	22
675543	filu	2013-08-01	8	6	0	0	8	6
352475	fimmy1	2014-09-01	1	0	0	0	1	0
1639504	fjorent	2014-08-01	264	140	213	0	264	140
1639504	fjorent	2014-12-01	17	0	14	0	17	0
2099796	fraWilly	2014-07-01	6	6	5	0	6	6
633114	frabar	2012-03-01	1	1	0	0	1	1
1279692	gjergjde	2013-09-01	98	41	93	0	98	41
1279692	gjergjde	2013-10-01	297	112	177	0	297	112
1279692	gjergjde	2013-11-01	127	67	125	0	127	67
2329279	gjmart	2014-09-01	16	1	15	0	16	1
103253	gormur	2012-06-01	1	0	0	0	1	0
19080	guenter	2008-10-01	605	106	30	5	450	101
19080	guenter	2008-11-01	1241	793	665	47	1242	793
19080	guenter	2009-02-01	1152	498	220	8	1152	498
1980916	guidoaltendorf	2014-03-01	3281	2955	2978	0	392	384
1980916	guidoaltendorf	2014-04-01	693	531	639	0	16	3
1980916	guidoaltendorf	2014-05-01	78	69	65	0	1	0
1980916	guidoaltendorf	2014-06-01	3	4	0	0	4	4
1980916	guidoaltendorf	2014-08-01	19	18	18	0	19	18
131059	h4ck3rm1k3	2010-03-01	10	0	5	0	11	0
467392	hillscott	2011-06-01	19	20	13	0	13	13
467392	hillscott	2011-07-01	41	41	30	1	41	41
467392	hillscott	2011-08-01	10	11	10	0	11	11
1976357	hotel idea	2014-03-01	1	2	1	0	2	2
1976357	hotel idea	2014-10-01	8	6	7	0	8	6
71486	humboldtmap	2008-10-01	5854	1458	774	0	121	0
2303640	ihoxha	2014-09-01	2	2	2	0	3	2
121180	ivank	2009-07-01	277	109	68	0	277	109
121180	ivank	2009-11-01	1	0	1	0	1	0
560090	jeffthimm	2012-01-01	1	1	0	0	1	1
560090	jeffthimm	2013-04-01	66	48	59	0	13	13
560090	jeffthimm	2013-05-01	1	0	0	0	1	0
559500	johanemilsson	2012-08-01	7	7	6	0	7	7
568110	john_starkin	2012-04-01	0	1	0	0	1	1
318127	kaprik	2010-07-01	260	231	190	0	254	229
318127	kaprik	2010-09-01	87	47	30	0	2	0
318127	kaprik	2011-04-01	705	494	549	0	138	131
318127	kaprik	2011-05-01	37	34	36	0	37	34
318127	kaprik	2011-06-01	419	408	299	0	303	294
318127	kaprik	2011-07-01	26	20	23	0	5	0
318127	kaprik	2012-06-01	2	1	1	0	2	1
34558	kledi	2008-04-01	7	0	0	0	8	0
1995928	klodi79	2014-03-01	9	8	8	0	9	8
555103	korabi	2012-02-01	129	129	128	0	129	129
555103	korabi	2012-04-01	4	0	1	0	2	0
555103	korabi	2012-05-01	12	12	11	0	12	12
555103	korabi	2012-07-01	677	473	457	0	677	473
539656	kragon77	2012-07-01	7539	5643	6716	0	5277	4019
539656	kragon77	2012-08-01	1197	890	1152	0	351	161
539656	kragon77	2012-10-01	4986	3917	4762	0	2242	1795
539656	kragon77	2012-11-01	120	100	119	0	120	100
539656	kragon77	2013-07-01	4496	4123	4397	0	691	589
539656	kragon77	2013-10-01	43	29	42	0	43	29
539656	kragon77	2014-10-01	284	247	283	0	284	247
1069176	landfahrer	2015-01-01	28	7	27	0	28	7
612923	lennyaspen	2012-02-01	4	1	3	0	4	1
530922	lukas fleischli	2013-10-01	2	2	1	0	2	2
39504	malenki	2011-08-01	305	269	232	0	169	169
39504	malenki	2011-10-01	50	28	18	0	51	28
39504	malenki	2013-06-01	336	203	328	0	160	67
39504	malenki	2013-07-01	34	22	28	0	8	7
39504	malenki	2013-08-01	6	0	5	0	6	0
39504	malenki	2013-09-01	950	507	942	0	212	201
39504	malenki	2014-01-01	1629	1116	1540	0	1192	793
39504	malenki	2014-02-01	7	0	0	0	8	0
39504	malenki	2014-04-01	1	1	0	0	1	1
39504	malenki	2014-05-01	69	63	68	0	66	62
39504	malenki	2014-09-01	77	38	76	0	26	0
39504	malenki	2014-12-01	1	0	0	0	1	0
12295	mapper_07	2007-11-01	23	22	0	7	23	22
12295	mapper_07	2014-02-01	2	1	1	0	2	1
12295	mapper_07	2014-03-01	5	2	4	0	5	2
679137	mapperalb	2012-05-01	232	182	83	0	232	182
338611	marek kleciak	2013-07-01	110	15	100	0	110	15
43996	motophil	2009-01-01	6	0	3	0	6	0
566051	nethysa	2013-02-01	75	34	42	0	75	34
566051	nethysa	2014-12-01	54	46	53	0	54	46
184713	nobonn	2013-01-01	1	1	0	0	2	1
68842	noperante	2012-02-01	9	6	3	0	10	6
68842	noperante	2012-03-01	1	1	1	0	2	1
1811853	olaf1000	2014-04-01	0	0	0	0	1	0
2235302	petrit04	2014-08-01	3	1	2	0	3	1
152676	pfranz	2010-04-01	2	0	1	0	2	0
658131	piasoft	2012-04-01	1	1	0	0	1	1
750240	pragmatik	2012-07-01	1316	875	934	0	26	25
750240	pragmatik	2012-08-01	4695	3175	3479	0	457	244
750240	pragmatik	2012-09-01	226	209	222	0	1	0
750240	pragmatik	2012-12-01	106	104	97	0	58	57
750240	pragmatik	2013-01-01	86	66	65	0	82	64
750240	pragmatik	2013-06-01	28	0	26	0	28	0
750240	pragmatik	2013-07-01	7	7	4	0	7	7
38393	realhacker	2013-10-01	2	2	1	0	2	2
177221	reki	2011-04-01	0	1	0	0	1	1
88174	robertogroppi	2009-02-01	1018	0	40	0	29	0
88174	robertogroppi	2009-05-01	5	0	0	0	6	0
855862	rskikuli	2012-09-01	8	1	4	0	8	1
855862	rskikuli	2013-07-01	0	1	0	0	1	1
855862	rskikuli	2014-02-01	0	0	0	0	1	0
855862	rskikuli	2014-09-01	1	0	0	0	1	0
170106	sanchi	2012-08-01	91	40	62	0	91	40
1383408	shyrsio	2013-04-01	31	12	29	0	31	12
142205	skobbler	2012-10-01	0	0	0	0	1	0
73651	som3rsault	2014-04-01	1	1	0	0	1	1
101334	staeublec	2012-03-01	12	0	0	0	13	0
101334	staeublec	2012-12-01	659	557	330	0	650	548
596930	starykov	2013-11-01	2	2	2	0	3	2
1547907	szymo1500	2014-12-01	1	0	0	0	1	0
16465	tmtm	2009-12-01	8	5	3	0	7	4
2513544	tomikallanxh	2014-12-01	10	8	8	0	11	8
0	total	2006-09-01	238	238	184	19	238	238
0	total	2006-12-01	206	207	73	0	207	207
0	total	2007-03-01	1	2	0	1	1	1
0	total	2007-07-01	172	172	91	0	22	22
0	total	2007-08-01	3	4	0	0	4	4
0	total	2007-10-01	9	0	3	0	5	0
0	total	2007-11-01	23	22	0	7	23	22
0	total	2008-01-01	0	0	0	0	1	0
0	total	2008-04-01	21	8	6	0	8	0
0	total	2008-06-01	104	105	18	0	16	16
0	total	2008-07-01	29	29	0	2	30	29
0	total	2008-09-01	8	3	4	0	9	3
0	total	2008-10-01	6460	1564	804	5	450	101
0	total	2008-11-01	1242	793	665	0	1	0
0	total	2009-01-01	25	10	13	0	6	0
0	total	2009-02-01	2171	498	261	0	1	0
0	total	2009-04-01	10	0	2	0	11	0
0	total	2009-05-01	42	37	0	0	6	0
0	total	2009-06-01	114	87	58	0	43	21
0	total	2009-07-01	303	126	84	0	2	0
0	total	2009-08-01	25	16	10	0	1	0
0	total	2009-09-01	6245	6168	3861	3	119	102
0	total	2009-10-01	1	2	1	0	2	2
0	total	2009-11-01	3197	2667	1533	1	897	889
0	total	2009-12-01	3239	3196	2254	0	17	17
0	total	2010-01-01	1410	1405	1032	1	258	258
0	total	2010-03-01	194	164	134	0	1	1
0	total	2010-04-01	5955	5924	5739	0	17	15
0	total	2010-05-01	388	382	311	0	302	302
0	total	2010-07-01	320	231	192	0	254	229
0	total	2010-08-01	202	161	118	0	42	2
0	total	2010-09-01	110	49	38	0	21	0
0	total	2010-10-01	220	8	122	0	213	1
0	total	2010-12-01	25	24	23	0	1	0
0	total	2011-01-01	4	2	4	0	1	1
0	total	2011-03-01	69	65	45	0	4	3
0	total	2011-04-01	729	514	565	0	138	131
0	total	2011-05-01	50	40	44	0	7	0
0	total	2011-06-01	440	429	312	0	316	307
0	total	2011-07-01	1805	1643	1614	0	2	2
0	total	2011-08-01	1595	296	1086	0	15	15
0	total	2011-09-01	38	30	21	0	1	0
0	total	2011-10-01	211	122	61	0	23	4
0	total	2011-11-01	1	1	0	0	2	1
0	total	2011-12-01	144	75	79	0	123	64
0	total	2012-01-01	1	1	0	0	1	1
0	total	2012-02-01	142	136	136	0	4	1
0	total	2012-03-01	66	3	44	0	49	0
0	total	2012-04-01	35	16	18	0	4	4
0	total	2012-05-01	754	646	473	0	12	12
0	total	2012-06-01	469	26	349	0	2	1
0	total	2012-07-01	9745	7000	8185	0	26	25
0	total	2012-08-01	6574	4667	5227	0	457	244
0	total	2012-09-01	376	264	330	0	1	0
0	total	2012-10-01	4989	3917	4762	0	1	0
0	total	2012-11-01	120	100	119	0	120	100
0	total	2012-12-01	828	718	462	0	651	548
0	total	2013-01-01	88	67	65	0	2	1
0	total	2013-02-01	1340	853	1124	0	75	34
0	total	2013-03-01	4	1	2	0	4	1
0	total	2013-04-01	116	64	100	0	3	3
0	total	2013-05-01	1	0	0	0	1	0
0	total	2013-06-01	364	203	355	0	160	67
0	total	2013-07-01	4711	4208	4557	0	8	7
0	total	2013-08-01	1021	738	876	0	21	5
0	total	2013-09-01	1739	1017	1667	0	1	1
0	total	2013-10-01	405	194	280	0	43	29
0	total	2013-11-01	3469	3085	3160	0	2200	2017
0	total	2013-12-01	10	3	7	0	3	2
0	total	2014-01-01	2067	1468	1919	0	1	1
0	total	2014-02-01	14	5	4	0	4	4
0	total	2014-03-01	3616	3260	3311	0	392	384
0	total	2014-04-01	712	539	646	0	1	1
0	total	2014-05-01	1623	1199	1553	0	20	19
0	total	2014-06-01	8818	7710	8524	0	90	48
0	total	2014-07-01	3341	3240	3302	0	231	166
0	total	2014-08-01	930	761	877	0	264	140
0	total	2014-09-01	534	466	531	0	1	0
0	total	2014-10-01	318	257	316	0	284	247
0	total	2014-11-01	59	34	57	0	23	17
0	total	2014-12-01	2370	2059	2314	0	1	1
0	total	2015-01-01	52	13	48	0	5	2
6975	ulfl	2008-07-01	0	0	0	0	1	0
2461388	vittorio1990	2014-11-01	23	17	22	0	23	17
290680	wheelmap_visitor	2013-09-01	3	0	2	0	3	0
290680	wheelmap_visitor	2014-01-01	11	0	9	0	1	0
5164	woodpeck	2013-08-01	0	0	0	0	1	0
70696	xybot	2009-09-01	0	0	0	0	1	0
70696	xybot	2010-05-01	6	0	0	0	4	0
70696	xybot	2010-12-01	1	0	0	0	1	0
70696	xybot	2011-03-01	3	0	1	0	1	0
70696	xybot	2011-04-01	3	0	1	0	2	0
70696	xybot	2011-07-01	3	0	0	0	2	0
70696	xybot	2011-12-01	3	0	0	0	4	0
70696	xybot	2012-03-01	50	0	40	0	49	0
33589	zenfunk	2009-06-01	42	21	8	0	43	21
335871	zenonp	2010-08-01	41	2	6	0	42	2
24965	Ævar Arnfjörð Bjarmason	2009-09-01	0	0	0	0	1	0
